filename,track,measure_st,measure_end,set
1063.npy,0,36,52,train
1063.npy,0,37,53,train
1063.npy,0,38,54,train
1063.npy,0,39,55,train
1063.npy,0,40,56,train
1063.npy,0,41,57,train
1063.npy,0,42,58,train
1063.npy,0,43,59,train
1063.npy,0,44,60,train
1063.npy,0,45,61,train
1063.npy,0,46,62,train
1063.npy,0,47,63,train
1063.npy,0,48,64,train
1063.npy,0,49,65,train
1063.npy,0,50,66,train
1063.npy,0,51,67,train
1063.npy,0,52,68,train
896.npy,0,0,16,train
896.npy,0,1,17,train
896.npy,0,2,18,train
896.npy,0,3,19,train
896.npy,0,4,20,train
896.npy,0,5,21,train
896.npy,0,6,22,train
896.npy,0,7,23,train
896.npy,0,8,24,train
896.npy,0,9,25,train
896.npy,0,10,26,train
896.npy,0,11,27,train
896.npy,0,12,28,train
896.npy,0,13,29,train
896.npy,0,14,30,train
896.npy,0,15,31,train
896.npy,0,16,32,train
896.npy,0,17,33,train
896.npy,0,18,34,train
896.npy,0,19,35,train
896.npy,0,20,36,train
896.npy,0,21,37,train
896.npy,0,22,38,train
896.npy,0,23,39,train
896.npy,0,24,40,train
896.npy,0,25,41,train
896.npy,0,26,42,train
896.npy,0,27,43,train
896.npy,0,28,44,train
896.npy,0,29,45,train
896.npy,0,30,46,train
896.npy,0,31,47,train
896.npy,0,32,48,train
896.npy,0,33,49,train
896.npy,0,34,50,train
896.npy,0,35,51,train
896.npy,0,36,52,train
896.npy,0,37,53,train
896.npy,0,38,54,train
896.npy,0,39,55,train
896.npy,0,40,56,train
896.npy,0,41,57,train
896.npy,0,42,58,train
896.npy,0,43,59,train
896.npy,0,44,60,train
896.npy,0,45,61,train
896.npy,0,46,62,train
896.npy,0,47,63,train
896.npy,0,48,64,train
896.npy,0,49,65,train
896.npy,0,50,66,train
896.npy,0,51,67,train
896.npy,0,52,68,train
896.npy,0,53,69,train
896.npy,0,54,70,train
896.npy,0,55,71,train
896.npy,0,56,72,train
896.npy,0,57,73,train
896.npy,0,58,74,train
896.npy,0,59,75,train
896.npy,0,60,76,train
896.npy,0,61,77,train
896.npy,0,62,78,train
896.npy,0,63,79,train
896.npy,0,64,80,train
896.npy,0,65,81,train
896.npy,0,66,82,train
896.npy,0,67,83,train
896.npy,0,68,84,train
1052.npy,0,0,16,train
1052.npy,0,1,17,train
1052.npy,0,2,18,train
1052.npy,0,3,19,train
1052.npy,0,4,20,train
1052.npy,0,5,21,train
1052.npy,0,6,22,train
1052.npy,0,7,23,train
1052.npy,0,8,24,train
1052.npy,0,9,25,train
1052.npy,0,10,26,train
1052.npy,0,11,27,train
1052.npy,0,12,28,train
1052.npy,0,13,29,train
1052.npy,0,14,30,train
1052.npy,0,15,31,train
1052.npy,0,16,32,train
1052.npy,0,17,33,train
1052.npy,0,18,34,train
1052.npy,0,19,35,train
1052.npy,0,20,36,train
1052.npy,0,21,37,train
1052.npy,0,22,38,train
1052.npy,0,23,39,train
1052.npy,0,24,40,train
1052.npy,0,25,41,train
1052.npy,0,26,42,train
1052.npy,0,27,43,train
1052.npy,0,28,44,train
1052.npy,0,29,45,train
1052.npy,0,30,46,train
1052.npy,0,31,47,train
1052.npy,0,32,48,train
1052.npy,0,33,49,train
1052.npy,0,34,50,train
1052.npy,0,35,51,train
1052.npy,0,36,52,train
1052.npy,0,37,53,train
1052.npy,0,38,54,train
1052.npy,0,39,55,train
1052.npy,0,40,56,train
1052.npy,0,41,57,train
1052.npy,0,42,58,train
1052.npy,0,43,59,train
1052.npy,0,44,60,train
1052.npy,0,45,61,train
1052.npy,0,46,62,train
1052.npy,0,47,63,train
1052.npy,0,48,64,train
1052.npy,0,49,65,train
1052.npy,0,50,66,train
1052.npy,0,51,67,train
1052.npy,0,52,68,train
1052.npy,0,53,69,train
1052.npy,0,54,70,train
1052.npy,0,55,71,train
1052.npy,0,56,72,train
1052.npy,0,57,73,train
1052.npy,0,58,74,train
1052.npy,0,59,75,train
1052.npy,0,60,76,train
1052.npy,0,61,77,train
1052.npy,0,62,78,train
1052.npy,0,63,79,train
1052.npy,0,64,80,train
1052.npy,0,65,81,train
1052.npy,0,66,82,train
1052.npy,0,67,83,train
1052.npy,0,68,84,train
1052.npy,0,69,85,train
1052.npy,0,70,86,train
1052.npy,0,71,87,train
1052.npy,0,72,88,train
1052.npy,0,73,89,train
1052.npy,0,74,90,train
1052.npy,0,75,91,train
1052.npy,0,76,92,train
1052.npy,0,77,93,train
1052.npy,0,78,94,train
1052.npy,0,79,95,train
1052.npy,0,80,96,train
1052.npy,0,81,97,train
1052.npy,0,82,98,train
1052.npy,0,83,99,train
1052.npy,0,84,100,train
1052.npy,0,85,101,train
1052.npy,0,86,102,train
1052.npy,0,87,103,train
1052.npy,0,88,104,train
1052.npy,0,89,105,train
1052.npy,0,90,106,train
1052.npy,0,91,107,train
1052.npy,0,92,108,train
1052.npy,0,93,109,train
1052.npy,0,94,110,train
1052.npy,0,95,111,train
1052.npy,0,96,112,train
1052.npy,0,97,113,train
1052.npy,0,98,114,train
1052.npy,0,99,115,train
1052.npy,0,100,116,train
1052.npy,0,101,117,train
1052.npy,0,102,118,train
1052.npy,0,103,119,train
1052.npy,0,104,120,train
1052.npy,0,105,121,train
1052.npy,0,106,122,train
1052.npy,0,107,123,train
1052.npy,0,108,124,train
965.npy,0,0,16,train
965.npy,0,1,17,train
965.npy,0,2,18,train
965.npy,0,3,19,train
965.npy,0,4,20,train
965.npy,0,5,21,train
965.npy,0,6,22,train
965.npy,0,7,23,train
965.npy,0,8,24,train
1555.npy,0,0,16,train
1555.npy,0,1,17,train
1555.npy,0,2,18,train
1555.npy,0,3,19,train
1555.npy,0,4,20,train
1555.npy,0,5,21,train
1555.npy,0,6,22,train
1555.npy,0,7,23,train
1555.npy,0,8,24,train
1555.npy,0,9,25,train
1555.npy,0,10,26,train
1555.npy,0,11,27,train
1555.npy,0,12,28,train
1555.npy,0,13,29,train
1555.npy,0,14,30,train
1555.npy,0,15,31,train
1555.npy,0,16,32,train
1555.npy,0,17,33,train
1555.npy,0,18,34,train
1555.npy,0,19,35,train
1555.npy,0,20,36,train
1555.npy,0,21,37,train
1555.npy,0,22,38,train
1555.npy,0,23,39,train
1555.npy,0,24,40,train
1555.npy,0,25,41,train
1555.npy,0,26,42,train
1555.npy,0,27,43,train
1555.npy,0,28,44,train
1555.npy,0,29,45,train
1555.npy,0,30,46,train
1555.npy,0,31,47,train
1555.npy,0,32,48,train
1555.npy,0,33,49,train
1555.npy,0,34,50,train
1555.npy,0,35,51,train
1555.npy,0,36,52,train
1555.npy,0,37,53,train
1555.npy,0,38,54,train
1555.npy,0,39,55,train
1555.npy,0,40,56,train
1555.npy,0,41,57,train
1555.npy,0,42,58,train
1555.npy,0,43,59,train
1555.npy,0,44,60,train
1555.npy,0,45,61,train
1555.npy,0,46,62,train
1555.npy,0,47,63,train
1555.npy,0,48,64,train
1555.npy,0,49,65,train
1555.npy,0,50,66,train
1555.npy,0,51,67,train
1555.npy,0,52,68,train
1555.npy,0,53,69,train
1555.npy,0,54,70,train
1555.npy,0,55,71,train
1555.npy,0,56,72,train
1555.npy,0,57,73,train
1555.npy,0,58,74,train
1555.npy,0,59,75,train
1555.npy,0,60,76,train
1555.npy,0,61,77,train
1555.npy,0,62,78,train
1555.npy,0,63,79,train
1555.npy,0,64,80,train
1555.npy,0,65,81,train
1555.npy,0,66,82,train
1555.npy,0,67,83,train
1555.npy,0,68,84,train
1555.npy,0,69,85,train
1555.npy,0,70,86,train
1555.npy,0,71,87,train
1555.npy,0,72,88,train
1555.npy,0,73,89,train
1555.npy,0,74,90,train
1555.npy,0,75,91,train
1555.npy,0,76,92,train
1555.npy,0,77,93,train
1555.npy,0,78,94,train
1555.npy,0,79,95,train
1555.npy,0,80,96,train
1555.npy,0,81,97,train
1555.npy,0,82,98,train
1555.npy,0,83,99,train
1555.npy,0,84,100,train
1555.npy,0,85,101,train
1555.npy,0,86,102,train
1555.npy,0,87,103,train
1555.npy,0,88,104,train
1555.npy,0,89,105,train
1555.npy,0,90,106,train
1555.npy,0,91,107,train
1555.npy,0,92,108,train
1555.npy,0,93,109,train
1555.npy,0,94,110,train
1555.npy,0,95,111,train
1555.npy,0,96,112,train
1555.npy,0,97,113,train
1555.npy,0,98,114,train
1555.npy,0,99,115,train
1555.npy,0,100,116,train
1555.npy,0,101,117,train
1555.npy,0,102,118,train
1555.npy,0,103,119,train
1555.npy,0,104,120,train
1555.npy,0,105,121,train
1555.npy,0,106,122,train
1555.npy,0,107,123,train
1555.npy,0,108,124,train
1555.npy,0,109,125,train
1555.npy,0,110,126,train
1555.npy,0,111,127,train
1555.npy,0,112,128,train
1555.npy,0,113,129,train
1555.npy,0,114,130,train
1555.npy,0,115,131,train
1555.npy,0,116,132,train
1555.npy,0,117,133,train
1555.npy,0,118,134,train
1555.npy,0,119,135,train
1555.npy,0,120,136,train
1555.npy,0,121,137,train
1555.npy,0,122,138,train
1555.npy,0,123,139,train
1555.npy,0,124,140,train
1215.npy,0,0,16,test
1215.npy,0,1,17,test
1215.npy,0,2,18,test
1215.npy,0,3,19,test
1215.npy,0,4,20,test
1215.npy,0,5,21,test
1215.npy,0,6,22,test
1215.npy,0,7,23,test
1215.npy,0,8,24,test
1215.npy,0,9,25,test
1215.npy,0,10,26,test
1215.npy,0,11,27,test
1215.npy,0,12,28,test
1215.npy,0,13,29,test
1215.npy,0,14,30,test
1215.npy,0,15,31,test
1215.npy,0,16,32,test
1215.npy,0,17,33,test
1215.npy,0,18,34,test
1215.npy,0,19,35,test
1215.npy,0,20,36,test
1215.npy,0,21,37,test
1215.npy,0,22,38,test
1215.npy,0,23,39,test
1215.npy,0,24,40,test
1215.npy,0,25,41,test
1215.npy,0,26,42,test
1215.npy,0,27,43,test
1215.npy,0,28,44,test
1215.npy,0,29,45,test
1215.npy,0,30,46,test
1215.npy,0,31,47,test
1215.npy,0,32,48,test
1215.npy,0,33,49,test
1215.npy,0,34,50,test
1215.npy,0,35,51,test
1215.npy,0,36,52,test
1215.npy,0,37,53,test
1215.npy,0,38,54,test
1215.npy,0,39,55,test
1215.npy,0,40,56,test
1215.npy,0,41,57,test
1215.npy,0,42,58,test
1215.npy,0,43,59,test
1215.npy,0,44,60,test
1215.npy,0,45,61,test
1215.npy,0,46,62,test
1215.npy,0,47,63,test
1215.npy,0,48,64,test
1215.npy,0,49,65,test
1215.npy,0,50,66,test
1215.npy,0,51,67,test
1215.npy,0,52,68,test
1215.npy,0,53,69,test
1215.npy,0,54,70,test
1215.npy,0,55,71,test
1215.npy,0,56,72,test
1215.npy,0,57,73,test
1215.npy,0,58,74,test
1215.npy,0,59,75,test
1215.npy,0,60,76,test
1215.npy,0,61,77,test
1215.npy,0,62,78,test
1215.npy,0,63,79,test
1215.npy,0,64,80,test
1215.npy,0,65,81,test
1215.npy,0,66,82,test
1215.npy,0,67,83,test
1215.npy,0,68,84,test
1215.npy,0,69,85,test
1215.npy,0,70,86,test
1215.npy,0,71,87,test
1215.npy,0,72,88,test
1215.npy,0,73,89,test
1215.npy,0,74,90,test
1215.npy,0,75,91,test
1215.npy,0,76,92,test
1215.npy,0,77,93,test
1215.npy,0,78,94,test
1215.npy,0,79,95,test
1215.npy,0,80,96,test
1215.npy,0,81,97,test
1215.npy,0,82,98,test
1215.npy,0,83,99,test
1215.npy,0,84,100,test
1215.npy,0,85,101,test
1215.npy,0,86,102,test
1215.npy,0,87,103,test
1215.npy,0,88,104,test
1215.npy,0,89,105,test
1215.npy,0,90,106,test
1215.npy,0,91,107,test
1215.npy,0,92,108,test
1215.npy,0,93,109,test
1215.npy,0,94,110,test
1215.npy,0,95,111,test
1215.npy,0,96,112,test
1215.npy,0,97,113,test
1215.npy,0,98,114,test
1215.npy,0,99,115,test
1215.npy,0,100,116,test
1215.npy,0,101,117,test
1215.npy,0,102,118,test
1215.npy,0,103,119,test
1215.npy,0,104,120,test
1215.npy,0,105,121,test
1215.npy,0,106,122,test
1215.npy,0,107,123,test
1215.npy,0,108,124,test
1215.npy,0,109,125,test
1215.npy,0,110,126,test
1215.npy,0,111,127,test
1215.npy,0,112,128,test
1215.npy,0,113,129,test
1215.npy,0,114,130,test
1215.npy,0,115,131,test
1215.npy,0,116,132,test
1215.npy,0,117,133,test
1215.npy,0,118,134,test
1215.npy,0,119,135,test
1215.npy,0,120,136,test
1215.npy,0,121,137,test
1215.npy,0,122,138,test
1215.npy,0,123,139,test
1215.npy,0,124,140,test
1215.npy,0,125,141,test
1215.npy,0,126,142,test
1215.npy,0,127,143,test
1215.npy,0,128,144,test
1215.npy,0,129,145,test
1215.npy,0,130,146,test
1215.npy,0,131,147,test
1215.npy,0,132,148,test
1215.npy,0,133,149,test
1215.npy,0,134,150,test
1215.npy,0,135,151,test
1215.npy,0,136,152,test
1215.npy,0,137,153,test
1215.npy,0,138,154,test
1215.npy,0,139,155,test
1215.npy,0,140,156,test
1215.npy,0,141,157,test
1215.npy,0,142,158,test
1215.npy,0,143,159,test
1215.npy,0,144,160,test
1215.npy,0,145,161,test
1215.npy,0,146,162,test
1215.npy,0,147,163,test
1215.npy,0,148,164,test
1215.npy,0,149,165,test
370.npy,0,0,16,train
370.npy,0,1,17,train
370.npy,0,2,18,train
370.npy,0,3,19,train
370.npy,0,4,20,train
370.npy,0,5,21,train
370.npy,0,6,22,train
370.npy,0,7,23,train
370.npy,0,8,24,train
370.npy,0,9,25,train
370.npy,0,10,26,train
370.npy,0,11,27,train
370.npy,0,12,28,train
370.npy,0,13,29,train
370.npy,0,14,30,train
370.npy,0,15,31,train
370.npy,0,16,32,train
370.npy,0,17,33,train
370.npy,0,18,34,train
370.npy,0,19,35,train
370.npy,0,20,36,train
370.npy,0,21,37,train
370.npy,0,22,38,train
370.npy,0,23,39,train
370.npy,0,24,40,train
370.npy,0,25,41,train
370.npy,0,26,42,train
370.npy,0,27,43,train
370.npy,0,28,44,train
370.npy,0,29,45,train
370.npy,0,30,46,train
370.npy,0,31,47,train
370.npy,0,32,48,train
370.npy,0,33,49,train
370.npy,0,34,50,train
370.npy,0,35,51,train
370.npy,0,36,52,train
370.npy,0,37,53,train
370.npy,0,38,54,train
370.npy,0,39,55,train
370.npy,0,40,56,train
370.npy,0,41,57,train
370.npy,0,42,58,train
370.npy,0,43,59,train
370.npy,0,44,60,train
370.npy,0,45,61,train
370.npy,0,46,62,train
370.npy,0,47,63,train
370.npy,0,48,64,train
370.npy,0,49,65,train
370.npy,0,50,66,train
370.npy,0,51,67,train
370.npy,0,52,68,train
370.npy,0,53,69,train
370.npy,0,54,70,train
370.npy,0,55,71,train
370.npy,0,56,72,train
370.npy,0,57,73,train
370.npy,0,58,74,train
370.npy,0,59,75,train
370.npy,0,60,76,train
370.npy,0,61,77,train
370.npy,0,62,78,train
370.npy,0,63,79,train
370.npy,0,64,80,train
370.npy,0,65,81,train
370.npy,0,66,82,train
370.npy,0,67,83,train
370.npy,0,68,84,train
370.npy,0,69,85,train
370.npy,0,70,86,train
661.npy,0,0,16,train
661.npy,0,1,17,train
661.npy,0,2,18,train
661.npy,0,3,19,train
661.npy,0,4,20,train
661.npy,0,5,21,train
661.npy,0,6,22,train
661.npy,0,7,23,train
661.npy,0,8,24,train
661.npy,0,9,25,train
661.npy,0,10,26,train
661.npy,0,11,27,train
661.npy,0,12,28,train
661.npy,0,13,29,train
661.npy,0,14,30,train
661.npy,0,15,31,train
661.npy,0,16,32,train
661.npy,0,17,33,train
661.npy,0,18,34,train
661.npy,0,19,35,train
661.npy,0,20,36,train
661.npy,0,21,37,train
661.npy,0,22,38,train
661.npy,0,23,39,train
661.npy,0,24,40,train
661.npy,0,25,41,train
661.npy,0,26,42,train
661.npy,0,27,43,train
661.npy,0,28,44,train
661.npy,0,29,45,train
661.npy,0,30,46,train
661.npy,0,31,47,train
661.npy,0,32,48,train
661.npy,0,33,49,train
661.npy,0,34,50,train
661.npy,0,35,51,train
661.npy,0,36,52,train
661.npy,0,37,53,train
661.npy,0,38,54,train
661.npy,0,39,55,train
661.npy,0,40,56,train
661.npy,0,41,57,train
661.npy,0,42,58,train
661.npy,0,43,59,train
661.npy,0,44,60,train
661.npy,0,45,61,train
661.npy,0,46,62,train
661.npy,0,47,63,train
661.npy,0,48,64,train
661.npy,0,49,65,train
661.npy,0,50,66,train
661.npy,0,51,67,train
661.npy,0,52,68,train
661.npy,0,53,69,train
661.npy,0,54,70,train
661.npy,0,55,71,train
661.npy,0,56,72,train
661.npy,0,57,73,train
661.npy,0,58,74,train
661.npy,0,59,75,train
661.npy,0,60,76,train
661.npy,0,61,77,train
661.npy,0,62,78,train
661.npy,0,63,79,train
661.npy,0,64,80,train
661.npy,0,65,81,train
661.npy,0,66,82,train
661.npy,0,67,83,train
661.npy,0,68,84,train
661.npy,0,69,85,train
661.npy,0,70,86,train
661.npy,0,71,87,train
661.npy,0,72,88,train
661.npy,0,73,89,train
661.npy,0,74,90,train
661.npy,0,75,91,train
661.npy,0,76,92,train
661.npy,0,77,93,train
661.npy,0,78,94,train
661.npy,0,79,95,train
661.npy,0,80,96,train
661.npy,0,81,97,train
661.npy,0,82,98,train
661.npy,0,83,99,train
661.npy,0,84,100,train
661.npy,0,85,101,train
661.npy,0,86,102,train
661.npy,0,87,103,train
661.npy,0,88,104,train
661.npy,0,89,105,train
661.npy,0,90,106,train
661.npy,0,91,107,train
661.npy,0,92,108,train
661.npy,0,93,109,train
661.npy,0,94,110,train
661.npy,0,95,111,train
661.npy,0,96,112,train
661.npy,0,97,113,train
661.npy,0,98,114,train
661.npy,0,99,115,train
661.npy,0,100,116,train
661.npy,0,101,117,train
661.npy,0,102,118,train
570.npy,0,0,16,train
570.npy,0,1,17,train
570.npy,0,2,18,train
570.npy,0,3,19,train
570.npy,0,4,20,train
570.npy,0,5,21,train
570.npy,0,6,22,train
570.npy,0,7,23,train
570.npy,0,8,24,train
570.npy,0,9,25,train
570.npy,0,10,26,train
570.npy,0,11,27,train
570.npy,0,12,28,train
570.npy,0,13,29,train
570.npy,0,14,30,train
570.npy,0,15,31,train
570.npy,0,16,32,train
570.npy,0,17,33,train
570.npy,0,18,34,train
570.npy,0,19,35,train
570.npy,0,20,36,train
570.npy,0,21,37,train
570.npy,0,22,38,train
570.npy,0,23,39,train
570.npy,0,24,40,train
570.npy,0,25,41,train
570.npy,0,26,42,train
570.npy,0,27,43,train
570.npy,0,28,44,train
570.npy,0,29,45,train
570.npy,0,30,46,train
570.npy,0,31,47,train
570.npy,0,32,48,train
570.npy,0,33,49,train
570.npy,0,34,50,train
570.npy,0,35,51,train
570.npy,0,36,52,train
570.npy,0,37,53,train
570.npy,0,38,54,train
570.npy,0,39,55,train
570.npy,0,40,56,train
570.npy,0,41,57,train
570.npy,0,42,58,train
570.npy,0,43,59,train
570.npy,0,44,60,train
570.npy,0,45,61,train
570.npy,0,46,62,train
570.npy,0,47,63,train
570.npy,0,48,64,train
570.npy,0,49,65,train
570.npy,0,50,66,train
570.npy,0,51,67,train
570.npy,0,52,68,train
570.npy,0,53,69,train
570.npy,0,54,70,train
570.npy,0,55,71,train
570.npy,0,56,72,train
570.npy,0,57,73,train
570.npy,0,58,74,train
570.npy,0,59,75,train
570.npy,0,60,76,train
570.npy,0,61,77,train
570.npy,0,62,78,train
570.npy,0,63,79,train
570.npy,0,64,80,train
570.npy,0,65,81,train
570.npy,0,66,82,train
570.npy,0,67,83,train
570.npy,0,68,84,train
570.npy,0,69,85,train
570.npy,0,70,86,train
570.npy,0,71,87,train
570.npy,0,72,88,train
570.npy,0,73,89,train
570.npy,0,74,90,train
570.npy,0,75,91,train
570.npy,0,76,92,train
570.npy,0,77,93,train
570.npy,0,78,94,train
570.npy,0,79,95,train
570.npy,0,80,96,train
570.npy,0,81,97,train
570.npy,0,82,98,train
570.npy,0,83,99,train
1145.npy,0,0,16,train
1145.npy,0,1,17,train
1145.npy,0,2,18,train
1145.npy,0,3,19,train
1145.npy,0,4,20,train
1145.npy,0,5,21,train
1145.npy,0,6,22,train
1145.npy,0,7,23,train
1145.npy,0,8,24,train
1145.npy,0,9,25,train
1145.npy,0,10,26,train
1145.npy,0,11,27,train
1145.npy,0,12,28,train
1145.npy,0,13,29,train
1145.npy,0,14,30,train
1145.npy,0,15,31,train
1145.npy,0,16,32,train
1145.npy,0,17,33,train
1145.npy,0,18,34,train
1145.npy,0,19,35,train
1145.npy,0,20,36,train
1145.npy,0,21,37,train
1145.npy,0,22,38,train
1145.npy,0,23,39,train
1145.npy,0,24,40,train
1145.npy,0,25,41,train
1145.npy,0,26,42,train
1145.npy,0,27,43,train
1145.npy,0,28,44,train
1145.npy,0,29,45,train
1145.npy,0,30,46,train
1145.npy,0,31,47,train
1145.npy,0,32,48,train
1145.npy,0,33,49,train
1145.npy,0,34,50,train
1145.npy,0,35,51,train
1145.npy,0,36,52,train
1145.npy,0,37,53,train
1145.npy,0,38,54,train
1145.npy,0,39,55,train
1145.npy,0,40,56,train
1145.npy,0,41,57,train
1145.npy,0,42,58,train
1145.npy,0,43,59,train
1145.npy,0,44,60,train
1145.npy,0,45,61,train
1145.npy,0,46,62,train
1145.npy,0,47,63,train
1145.npy,0,48,64,train
1145.npy,0,49,65,train
1145.npy,0,50,66,train
1145.npy,0,51,67,train
1145.npy,0,52,68,train
1145.npy,0,53,69,train
1145.npy,0,54,70,train
1145.npy,0,55,71,train
1145.npy,0,56,72,train
1145.npy,0,57,73,train
1145.npy,0,58,74,train
1145.npy,0,59,75,train
1145.npy,0,60,76,train
1145.npy,0,61,77,train
1145.npy,0,62,78,train
1145.npy,0,63,79,train
1145.npy,0,64,80,train
1145.npy,0,65,81,train
1145.npy,0,66,82,train
1145.npy,0,67,83,train
1145.npy,0,68,84,train
1145.npy,0,69,85,train
1145.npy,0,70,86,train
1145.npy,0,71,87,train
1145.npy,0,72,88,train
1145.npy,0,73,89,train
1145.npy,0,74,90,train
1145.npy,0,75,91,train
1145.npy,0,76,92,train
1145.npy,0,77,93,train
1145.npy,0,78,94,train
1145.npy,0,79,95,train
1145.npy,0,80,96,train
1145.npy,0,81,97,train
1145.npy,0,82,98,train
1145.npy,0,83,99,train
1145.npy,0,84,100,train
1145.npy,0,85,101,train
1145.npy,0,86,102,train
1145.npy,0,87,103,train
1145.npy,0,88,104,train
1145.npy,0,89,105,train
1145.npy,0,90,106,train
1145.npy,0,91,107,train
1145.npy,0,92,108,train
1145.npy,0,93,109,train
1145.npy,0,94,110,train
1145.npy,0,95,111,train
1145.npy,0,96,112,train
1145.npy,0,97,113,train
1145.npy,0,98,114,train
1145.npy,0,99,115,train
769.npy,0,0,16,train
769.npy,0,1,17,train
769.npy,0,2,18,train
769.npy,0,3,19,train
769.npy,0,4,20,train
769.npy,0,5,21,train
769.npy,0,6,22,train
769.npy,0,7,23,train
769.npy,0,8,24,train
769.npy,0,9,25,train
769.npy,0,10,26,train
769.npy,0,11,27,train
769.npy,0,12,28,train
769.npy,0,13,29,train
769.npy,0,14,30,train
769.npy,0,15,31,train
769.npy,0,16,32,train
769.npy,0,17,33,train
769.npy,0,18,34,train
769.npy,0,19,35,train
769.npy,0,20,36,train
769.npy,0,21,37,train
769.npy,0,22,38,train
769.npy,0,23,39,train
769.npy,0,24,40,train
769.npy,0,25,41,train
769.npy,0,26,42,train
769.npy,0,27,43,train
769.npy,0,28,44,train
769.npy,0,29,45,train
769.npy,0,30,46,train
769.npy,0,31,47,train
769.npy,0,32,48,train
769.npy,0,33,49,train
769.npy,0,34,50,train
769.npy,0,35,51,train
769.npy,0,36,52,train
769.npy,0,37,53,train
769.npy,0,38,54,train
769.npy,0,39,55,train
769.npy,0,40,56,train
769.npy,0,41,57,train
769.npy,0,42,58,train
769.npy,0,43,59,train
769.npy,0,44,60,train
769.npy,0,45,61,train
769.npy,0,46,62,train
769.npy,0,47,63,train
769.npy,0,48,64,train
769.npy,0,49,65,train
769.npy,0,50,66,train
769.npy,0,51,67,train
769.npy,0,52,68,train
769.npy,0,53,69,train
769.npy,0,54,70,train
769.npy,0,55,71,train
769.npy,0,56,72,train
769.npy,0,57,73,train
769.npy,0,58,74,train
769.npy,0,59,75,train
769.npy,0,60,76,train
769.npy,0,61,77,train
769.npy,0,62,78,train
769.npy,0,63,79,train
769.npy,0,64,80,train
769.npy,0,65,81,train
769.npy,0,66,82,train
769.npy,0,67,83,train
769.npy,0,68,84,train
1125.npy,0,0,16,train
1125.npy,0,1,17,train
1125.npy,0,2,18,train
1125.npy,0,3,19,train
1125.npy,0,4,20,train
1125.npy,0,5,21,train
1125.npy,0,6,22,train
1125.npy,0,7,23,train
1125.npy,0,8,24,train
1125.npy,0,9,25,train
1125.npy,0,10,26,train
1125.npy,0,11,27,train
1125.npy,0,12,28,train
1125.npy,0,13,29,train
1125.npy,0,14,30,train
1125.npy,0,15,31,train
1125.npy,0,16,32,train
1125.npy,0,17,33,train
1125.npy,0,18,34,train
1125.npy,0,19,35,train
1125.npy,0,20,36,train
1125.npy,0,21,37,train
1125.npy,0,22,38,train
1125.npy,0,23,39,train
1125.npy,0,24,40,train
1125.npy,0,25,41,train
1125.npy,0,26,42,train
1125.npy,0,27,43,train
1125.npy,0,28,44,train
1125.npy,0,29,45,train
1125.npy,0,30,46,train
1125.npy,0,31,47,train
1125.npy,0,32,48,train
1125.npy,0,33,49,train
1125.npy,0,34,50,train
1125.npy,0,35,51,train
1125.npy,0,36,52,train
1125.npy,0,37,53,train
1125.npy,0,38,54,train
1125.npy,0,39,55,train
1125.npy,0,40,56,train
1125.npy,0,41,57,train
1125.npy,0,42,58,train
1125.npy,0,43,59,train
1125.npy,0,44,60,train
1125.npy,0,45,61,train
1125.npy,0,46,62,train
1125.npy,0,47,63,train
1125.npy,0,48,64,train
1125.npy,0,49,65,train
1125.npy,0,50,66,train
1125.npy,0,51,67,train
1125.npy,0,52,68,train
1125.npy,0,53,69,train
1125.npy,0,54,70,train
1125.npy,0,55,71,train
1125.npy,0,56,72,train
1125.npy,0,57,73,train
1125.npy,0,58,74,train
1125.npy,0,59,75,train
1125.npy,0,60,76,train
1125.npy,0,61,77,train
1125.npy,0,62,78,train
1125.npy,0,63,79,train
1125.npy,0,64,80,train
1125.npy,0,65,81,train
1125.npy,0,66,82,train
1125.npy,0,67,83,train
1125.npy,0,68,84,train
1125.npy,0,69,85,train
1125.npy,0,70,86,train
1125.npy,0,71,87,train
1125.npy,0,72,88,train
1125.npy,0,73,89,train
1125.npy,0,74,90,train
1125.npy,0,75,91,train
1125.npy,0,76,92,train
1125.npy,0,77,93,train
1125.npy,0,78,94,train
1125.npy,0,79,95,train
1125.npy,0,80,96,train
1125.npy,0,81,97,train
1125.npy,0,82,98,train
1125.npy,0,83,99,train
1125.npy,0,84,100,train
1125.npy,0,85,101,train
1125.npy,0,86,102,train
1125.npy,0,87,103,train
1125.npy,0,88,104,train
1125.npy,0,89,105,train
1125.npy,0,90,106,train
1125.npy,0,91,107,train
1125.npy,0,92,108,train
1125.npy,0,93,109,train
1125.npy,0,94,110,train
1125.npy,0,95,111,train
1125.npy,0,96,112,train
1125.npy,0,97,113,train
1246.npy,0,0,16,train
1246.npy,0,1,17,train
1246.npy,0,2,18,train
1246.npy,0,3,19,train
1246.npy,0,4,20,train
1246.npy,0,5,21,train
1246.npy,0,6,22,train
1246.npy,0,7,23,train
1246.npy,0,8,24,train
1246.npy,0,9,25,train
1246.npy,0,10,26,train
1246.npy,0,11,27,train
1246.npy,0,12,28,train
1246.npy,0,13,29,train
1246.npy,0,14,30,train
1246.npy,0,15,31,train
1246.npy,0,16,32,train
1246.npy,0,17,33,train
1246.npy,0,18,34,train
1246.npy,0,19,35,train
1246.npy,0,20,36,train
1246.npy,0,21,37,train
1246.npy,0,22,38,train
